,MS SubClass,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Mo Sold,Sale Type,has_remod,Yr Sold,Lot Frontage,Lot Area,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,age_since_remodel,age_since_built,SalePrice
1208,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,RFn,1.0,TA,TA,Y,missing,MnPrv,missing,3,WD ,0,2008,,9981,340.0,221.0,0.0,852.0,1073.0,1073,0,0,1073,270.0,0,90,0,0,0,0,0,41,41,120000
1209,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2007,70.0,8251,143.0,778.0,0.0,716.0,1494.0,1506,0,0,1506,672.0,192,35,0,0,0,0,0,1,2,249000
1210,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Gd,Y,SBrkr,1.0,0.0,2,0,3,1,TA,7,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2006,78.0,10140,264.0,553.0,68.0,713.0,1334.0,1334,0,0,1334,477.0,0,20,35,0,264,0,0,39,39,164500
1211,120,RM,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,BrkFace,Wd Sdng,None,Gd,TA,CBlock,missing,missing,missing,missing,missing,GasA,Gd,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,5,Typ,0,missing,Attchd,RFn,1.0,TA,TA,Y,missing,missing,missing,11,WD ,0,2006,,8239,0.0,0.0,0.0,0.0,0.0,1295,0,0,1295,312.0,0,0,0,0,0,0,0,20,20,230000
1212,70,RM,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,N,FuseA,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,missing,GdPrv,missing,9,WD ,1,2007,,5700,0.0,336.0,0.0,336.0,672.0,672,672,0,1344,456.0,0,0,70,0,0,0,0,17,78,140000
1213,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Gd,No,ALQ,BLQ,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,4,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,9,WD ,0,2009,60.0,7200,0.0,630.0,102.0,0.0,732.0,732,0,0,732,240.0,0,68,0,0,0,0,0,57,57,118900
1214,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2009,71.0,9178,0.0,0.0,0.0,1468.0,1468.0,1468,0,0,1468,904.0,192,142,0,0,0,0,0,1,1,239900
1215,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,0.0,1.0,2,0,2,1,TA,4,Typ,1,Po,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2006,53.0,4043,0.0,727.0,156.0,186.0,1069.0,1069,0,0,1069,440.0,0,55,0,0,225,0,0,31,31,146300
1216,120,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2008,,4224,0.0,769.0,0.0,271.0,1040.0,1040,0,0,1040,499.0,0,100,0,0,0,0,0,33,33,124000
1217,190,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,MnPrv,missing,3,WD ,0,2007,75.0,11235,0.0,925.0,0.0,0.0,925.0,999,0,0,999,308.0,40,176,0,0,0,0,0,44,44,130000
1218,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,TA,6,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,GdPrv,missing,12,WD ,1,2007,65.0,8450,108.0,0.0,0.0,1349.0,1349.0,1349,0,0,1349,539.0,120,55,0,0,0,0,0,6,7,179000
1219,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,TA,5,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,5,WD ,0,2009,99.0,11851,0.0,0.0,0.0,1424.0,1424.0,1442,0,0,1442,500.0,0,34,0,508,0,0,0,19,19,180500
1220,30,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,2,1,TA,4,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2010,47.0,4608,0.0,0.0,0.0,747.0,747.0,747,0,0,747,220.0,0,0,0,0,0,0,0,60,65,80000
1221,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,5,New,1,2009,78.0,9262,194.0,0.0,0.0,1573.0,1573.0,1578,0,0,1578,840.0,0,36,0,0,0,0,0,0,1,287090
1222,20,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,PConc,missing,missing,missing,missing,missing,GasA,Gd,Y,FuseA,0.0,0.0,1,0,2,1,TA,4,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,12,WD ,0,2008,70.0,12702,0.0,0.0,0.0,0.0,0.0,882,0,0,882,308.0,0,45,0,0,0,0,0,52,52,97000
1223,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,5,WD ,0,2006,,2938,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,1511,398.0,130,30,0,0,0,0,0,4,4,246990
1224,20,RL,Grvl,missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Fa,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,TA,TA,P,missing,MnPrv,missing,3,WD ,0,2007,160.0,18160,138.0,550.0,0.0,752.0,1302.0,1128,0,0,1128,480.0,0,108,246,0,0,0,0,43,43,154204
1225,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,MnPrv,Othr,4,WD ,1,2008,76.0,11355,125.0,637.0,0.0,675.0,1312.0,1312,0,0,1312,495.0,0,304,144,0,0,0,6500,7,50,186000
1226,160,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,1,3,1,TA,6,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,12,WD ,0,2008,21.0,1680,356.0,350.0,0.0,280.0,630.0,630,672,0,1302,264.0,0,0,0,0,0,0,0,36,36,111750
1227,20,RL,Pave,missing,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Ex,10,Typ,2,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2010,110.0,14300,1095.0,1373.0,0.0,1473.0,2846.0,2696,0,0,2696,958.0,220,150,0,0,0,0,0,6,7,500000
1228,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,3,New,0,2008,65.0,10616,0.0,0.0,0.0,628.0,628.0,628,728,0,1356,484.0,100,24,0,0,0,0,0,1,1,177439
1229,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2009,96.0,11308,154.0,936.0,0.0,168.0,1104.0,1130,1054,0,2184,836.0,0,102,0,0,0,0,0,1,1,335000
1230,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,9,WD ,0,2008,80.0,10480,660.0,403.0,0.0,400.0,803.0,1098,866,0,1964,483.0,0,69,0,0,0,0,0,32,32,205000
1231,120,RL,Pave,missing,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,8,WD ,0,2007,35.0,5118,0.0,926.0,0.0,386.0,1312.0,1321,0,0,1321,484.0,0,64,140,0,0,0,0,17,17,212000
1232,120,RM,Pave,missing,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,5,WD ,1,2010,44.0,3811,186.0,1373.0,0.0,221.0,1594.0,1646,0,0,1646,525.0,128,53,0,0,155,0,0,5,6,246000
1233,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,Gable,CompShg,WdShing,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,1.0,0.0,2,0,3,1,TA,6,Typ,0,missing,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2008,,10825,174.0,747.0,0.0,513.0,1260.0,1260,0,0,1260,598.0,152,0,0,0,0,0,0,25,25,181900
1234,50,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2010,50.0,5500,0.0,234.0,692.0,0.0,926.0,926,0,390,1316,484.0,0,0,0,0,0,0,0,9,81,130000
1235,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,TA,7,Typ,0,missing,Detchd,Unf,2.0,TA,Gd,Y,missing,GdPrv,missing,5,WD ,1,2007,60.0,9600,0.0,0.0,0.0,264.0,264.0,768,664,0,1432,360.0,270,0,112,0,0,0,0,5,97,132000
1236,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,7,CWD,1,2007,75.0,9317,0.0,497.0,0.0,282.0,779.0,1029,929,0,1958,499.0,202,93,0,0,0,0,0,6,13,220000
1237,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2009,,11838,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,1788,522.0,202,151,0,0,0,0,0,8,8,236500
1238,60,FV,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,TA,8,Typ,0,missing,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,12,New,0,2009,75.0,8004,110.0,544.0,0.0,288.0,832.0,832,1103,0,1935,552.0,0,150,0,0,0,0,0,0,0,263435
1239,50,RM,Pave,missing,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,1,TA,9,Min1,1,Gd,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,11,COD,1,2008,60.0,6876,0.0,0.0,0.0,1272.0,1272.0,1272,0,697,1969,400.0,0,34,0,0,0,0,0,50,70,141000
1240,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,missing,missing,missing,5,WD ,0,2008,,8396,196.0,0.0,0.0,847.0,847.0,847,1139,0,1986,434.0,120,48,0,0,0,0,0,5,5,213000
1241,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,1,New,1,2010,73.0,9803,0.0,0.0,0.0,1214.0,1214.0,1214,0,0,1214,520.0,0,25,0,0,0,0,0,0,1,179781
1242,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2008,48.0,6240,176.0,846.0,0.0,496.0,1342.0,1342,0,0,1342,550.0,0,35,0,0,0,0,0,1,2,234250
1243,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,Hip,WdShake,Stone,HdBoard,None,Gd,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,TA,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,5,COD,0,2008,,15498,0.0,1165.0,400.0,0.0,1565.0,2898,0,0,2898,665.0,0,72,174,0,0,0,0,32,32,287000
1244,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,missing,missing,missing,7,WD ,0,2009,,12891,,651.0,0.0,219.0,870.0,878,1126,0,2004,644.0,0,48,0,0,0,0,0,7,7,257500
1245,30,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,5,WD ,1,2007,60.0,6180,0.0,0.0,0.0,960.0,960.0,986,0,0,986,180.0,0,128,0,0,0,0,0,57,81,102000
1246,45,RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseF,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,1.0,TA,TA,N,missing,GdPrv,missing,6,WD ,1,2007,57.0,7449,0.0,0.0,0.0,637.0,637.0,1108,0,0,1108,280.0,0,0,205,0,0,0,0,57,77,139400
1247,50,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,1,0,3,1,TA,6,Typ,0,missing,Detchd,Unf,3.0,TA,TA,Y,missing,MnPrv,missing,1,WD ,1,2006,60.0,10410,0.0,0.0,0.0,672.0,672.0,694,520,0,1214,936.0,216,0,160,0,0,0,0,56,91,105000
1248,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,TA,Gd,Gd,ALQ,Rec,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,missing,missing,missing,10,WD ,0,2007,95.0,15865,0.0,351.0,823.0,1043.0,2217.0,2217,0,0,2217,621.0,81,207,0,0,224,0,0,37,37,268000
1249,80,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,Flat,Tar&Grv,Plywood,Plywood,None,Gd,Gd,CBlock,Gd,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,0.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,2.0,Gd,Gd,Y,Gd,GdPrv,missing,8,WD ,0,2006,,19690,0.0,0.0,0.0,697.0,697.0,1575,626,0,2201,432.0,586,236,0,0,0,738,0,40,40,274970
1250,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,missing,missing,missing,8,WD ,1,2009,43.0,3182,16.0,16.0,0.0,1204.0,1220.0,1220,0,0,1220,397.0,100,16,0,0,0,0,0,3,4,180000
1251,70,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,Gambrel,CompShg,MetalSd,MetalSd,None,TA,Ex,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,N,missing,missing,missing,10,WD ,1,2008,60.0,9600,0.0,141.0,0.0,548.0,689.0,689,689,0,1378,360.0,0,0,116,0,0,0,0,3,80,161000
1252,20,RL,Pave,missing,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,missing,missing,missing,missing,missing,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,2,1,Gd,6,Typ,0,missing,Detchd,Unf,1.0,TA,TA,Y,missing,missing,missing,4,WD ,1,2010,60.0,11100,0.0,0.0,0.0,0.0,0.0,930,0,0,930,308.0,0,0,0,0,0,0,0,4,64,84900
1253,190,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,5,Typ,0,missing,Attchd,Unf,1.0,TA,TA,Y,missing,missing,missing,4,WD ,0,2010,70.0,13587,0.0,532.0,0.0,456.0,988.0,988,0,0,988,264.0,0,0,0,0,0,0,0,52,52,119000
1254,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,missing,missing,missing,6,WD ,1,2008,85.0,11447,674.0,1571.0,0.0,393.0,1964.0,1964,0,0,1964,892.0,0,265,0,0,0,0,0,2,3,370000
1255,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,6,Typ,0,missing,Attchd,RFn,2.0,TA,TA,Y,missing,missing,missing,7,WD ,1,2007,64.0,7242,0.0,0.0,0.0,1270.0,1270.0,1270,0,0,1270,524.0,0,96,0,0,0,0,0,1,2,175900
1256,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,missing,missing,missing,missing,missing,GasA,TA,Y,SBrkr,0.0,0.0,2,0,6,2,TA,12,Typ,0,missing,Detchd,Unf,2.0,TA,TA,Y,missing,missing,missing,6,WD ,0,2009,64.0,7018,0.0,0.0,0.0,0.0,0.0,1120,1120,0,2240,528.0,154,0,0,0,0,0,0,30,30,142953
